edu_id,profile_id,school,degree,field_of_study,start_date,end_date,grade,activities_societies,description,raw_text,sort_order
a97adfa4-f1e4-4ba6-b30f-7346c1bd68fe,835db8ff-2a81-4470-a51f-3a9567827e6b,Chulalongkorn University,"Master of Engineering - MEng, Electrical Engineering (EE)",,Jan 2020,Aug 2021,CGPA = 4.00,"Chulalongkorn University (CU), nicknamed Chula is a Public and Autonomous Research University in Bangkok, Thailand. The university was originally founded during King Chulalongkorn's reign as a school for training royal pages and civil servants in 1899, at the Grand Palace of Thailand. It was later established as a national university in 1917, making it the oldest institute of higher education in Thailand. Chulalongkorn University is a comprehensive and research-intensive university.","According to QS world university ranking 2019, CU is placed 191th in the World in Engineering Technology, 45th in Asia, 1st in Thailand, and 201-250 in the World Graduate Employability Ranking. Chulalongkorn University is one of the National Research Universities and supported by the Office of Nation Education Standards and Quality Assessment of Thailand. Moreover, CU is the only Thai university that is a member of the Association of Pacific Rim Universities (APRU). Vision & Mission of Telecommunication & Networking Cluster of Electrical Engineering Department of CU is to provide an excellent education for its students and enable them to fulfill their potentials, through innovative research, telecommunication industrial linkage, and international collaboration networks, for the sustainable development of Thailand and neighboring countries. … more","Chulalongkorn University Master of Engineering - MEng, Electrical Engineering (EE) Jan 2020 – Aug 2021 Grade: CGPA = 4.00 Activities and societies: Chulalongkorn University (CU), nicknamed Chula is a Public and Autonomous Research University in Bangkok, Thailand. The university was originally founded during King Chulalongkorn's reign as a school for training royal pages and civil servants in 1899, at the Grand Palace of Thailand. It was later established as a national university in 1917, making ",3
5cc92f1e-fe41-4e38-bae8-684c6d2e8f6f,835db8ff-2a81-4470-a51f-3a9567827e6b,Huawei,"Huawei Certified ICT Associate (HCIA), 5G Communications and Technologies",,2020,2020,,,"Huawei is a leading global provider of information and communications technology (ICT) infrastructure and smart devices. It operates in more than 170 countries and regions, serving more than three billion people around the world and is committed to bringing digital to every person, home, and organization for a fully connected, intelligent world. Huawei Certification is committed to providing leading talent development systems and certification standards, developing new ICT professionals in the digital era, and building a healthy ICT talent ecosystem. Huawei Certification is in line with the company's ""Platform + AI + Ecosystem"" development strategy, and its new ICT infrastructure featuring ""Cloud-Pipe-Device"" synergy. It evolves to fit with the latest trends of ICT convergence. … more","Huawei Huawei Certified ICT Associate (HCIA), 5G Communications and Technologies 2020 – 2020 Huawei is a leading global provider of information and communications technology (ICT) infrastructure and smart devices. It operates in more than 170 countries and regions, serving more than three billion people around the world and is committed to bringing digital to every person, home, and organization for a fully connected, intelligent world. Huawei Certification is committed to providing leading tale",4
cad87226-6c1c-439e-9323-273365cfd8ef,835db8ff-2a81-4470-a51f-3a9567827e6b,Wesleyan University,Python Programming: A Concise Introduction,,2020,2020,Grade Achieved: 100%,The goal of the course is to introduce students to Python Version 3.x programming using hands-on instruction. It will show how to install Python and use the Spyder IDE (Integrated Development Environment) for writing and debugging programs.,"The approach will be to present an example followed by a small exercise where the learner tries something similar to solidify a concept. At the end of each module, there will be an exercise where the student is required to write simple programs and submit them for grading. It is intended for students with little or no programming background, although students with such a background should be able to move forward at their preferred pace. … more",Wesleyan University Python Programming: A Concise Introduction 2020 – 2020 Grade: Grade Achieved: 100% Activities and societies: The goal of the course is to introduce students to Python Version 3.x programming using hands-on instruction. It will show how to install Python and use the Spyder IDE (Integrated Development Environment) for writing and debugging programs. The approach will be to present an example followed by a small exercise where the learner tries something similar to solidify a co,5
d9d2295c-4bde-4f29-a1e3-9f29e04a91d6,835db8ff-2a81-4470-a51f-3a9567827e6b,deeplearning.ai,Artificial Intelligence,,2020,2020,Grade Achieved: 100%,"The course illustrates the meaning of AI terminology, including neural networks, machine learning, deep learning, & data science. AI realistically can and can not do. How to spot opportunities to apply AI to problems in an organization. What it feels to build machine learning and data science projects. How to work with an AI team and build an AI strategy. To navigate ethical and societal discussions surrounding AI. Though this course is largely non-technical to learn the business aspects of AI.",,"deeplearning.ai Artificial Intelligence 2020 – 2020 Grade: Grade Achieved: 100% Activities and societies: The course illustrates the meaning of AI terminology, including neural networks, machine learning, deep learning, & data science. AI realistically can and can not do. How to spot opportunities to apply AI to problems in an organization. What it feels to build machine learning and data science projects. How to work with an AI team and build an AI strategy. To navigate ethical and societal dis",6
191efd25-c50b-4c0d-aab2-7241f9623707,835db8ff-2a81-4470-a51f-3a9567827e6b,Ahsanullah University of Science and Technology,"Bachelors of Science - B.Sc., Electrical and Electronic Engineering (EEE)",,Jun 2015,Aug 2019,CGPA = 3.636,,,"Ahsanullah University of Science and Technology Bachelors of Science - B.Sc., Electrical and Electronic Engineering (EEE) Jun 2015 – Aug 2019 Grade: CGPA = 3.636 Skills: Matlab",7
b1e89216-69c4-4e2d-bd0b-5a37bd69cb29,835db8ff-2a81-4470-a51f-3a9567827e6b,Maple Leaf International School,"A'levels, Physics, Chemistry, General Maths, Accounting, Further Maths",,2013,2015,"A*, A*, A*, A , A",,"2013 -2015 - Maple Leaf International School. A-Levels Physics (A*), Chemistry (A*), Mathematics (A*), Further Mathematics (A), Accounting (A). (GPA 5 00)","Maple Leaf International School A'levels, Physics, Chemistry, General Maths, Accounting, Further Maths 2013 – 2015 Grade: A*, A*, A*, A , A 2013 -2015 - Maple Leaf International School. A-Levels Physics (A*), Chemistry (A*), Mathematics (A*), Further Mathematics (A), Accounting (A). (GPA 5 00)",8
dea7c865-4644-456d-b5e6-4e0201bf9f81,835db8ff-2a81-4470-a51f-3a9567827e6b,Maple Leaf International School,"O'Level, Physics, Chemistry, Math, Pure Math, Biology, Human Biology, Bangla, Accounting, Economics, English",,2012,2013,"A*, A*, A*, A*, A*, A*, A*, A , A , B",,"2012 -2013 - Maple Leaf International School. O-Levels Physics (A*), Chemistry (A*), Mathematics (A*), Pure Mathematics (A*), Biology (A*), Human Biology (A*), Bangla (A*), Accounting (A), Economics (A), English Language (B). (GPA 5 00) … more","Maple Leaf International School O'Level, Physics, Chemistry, Math, Pure Math, Biology, Human Biology, Bangla, Accounting, Economics, English 2012 – 2013 Grade: A*, A*, A*, A*, A*, A*, A*, A , A , B 2012 -2013 - Maple Leaf International School. O-Levels Physics (A*), Chemistry (A*), Mathematics (A*), Pure Mathematics (A*), Biology (A*), Human Biology (A*), Bangla (A*), Accounting (A), Economics (A), English Language (B). (GPA 5 00) … more",9
63f847ec-9d05-4b66-aeda-f0d40eb0780f,bba2f0fd-61b9-44c9-913f-539995be1bb0,The Knowledge Society (TKS),,,Sep 2024,Jun 2026,,,"- Cell Engineering (CAR-T, stem cells, and induced pluripotent stem cells) - Bioprinting Tissues & Organs - Smart Drug Delivery Systems (e.g. microrobots, patch called Clotguard) - Synthetic Biology for Healing … more","The Knowledge Society (TKS) Sep 2024 – Jun 2026 Grade: Innovate - Cell Engineering (CAR-T, stem cells, and induced pluripotent stem cells) - Bioprinting Tissues & Organs - Smart Drug Delivery Systems (e.g. microrobots, patch called Clotguard) - Synthetic Biology for Healing … more Skills: Presentation Skills, Healthcare, +9 skills",0
fac19803-f24f-4fee-ab54-1a08fe9724ff,bba2f0fd-61b9-44c9-913f-539995be1bb0,Moonshot Pirates,Interdisciplinary Innovation in Emerging Technologies and Sustainable Solutions.,,Jul 2025,Aug 2025,Pirate,,"- Selected from a competitive global pool of applicants to join the Moonshot Pirates program. - A world-renowned innovation and entrepreneurship experience empowering young changemakers to solve global challenges. -As a participant, I collaborated with international peers to design moonshot ideas, tackled real-world problems with exponential thinking, and received mentorship from industry leaders and entrepreneurs. - The program emphasized bold thinking, creative problem-solving, and impact-driven innovation. … more","Moonshot Pirates Interdisciplinary Innovation in Emerging Technologies and Sustainable Solutions. Jul 2025 – Aug 2025 Grade: Pirate - Selected from a competitive global pool of applicants to join the Moonshot Pirates program. - A world-renowned innovation and entrepreneurship experience empowering young changemakers to solve global challenges. -As a participant, I collaborated with international peers to design moonshot ideas, tackled real-world problems with exponential thinking, and received m",1
3c62239f-31b5-493a-867a-b075d7a0852c,bba2f0fd-61b9-44c9-913f-539995be1bb0,W.H Croxford High School,,,Sep 2023,May 2027,,"Entrepreneur and Business, STEM Related Courses","Skills: Presentation Skills, Healthcare, +11 skills","W.H Croxford High School Sep 2023 – May 2027 Grade: 9-12 Activities and societies: Entrepreneur and Business, STEM Related Courses At W.H. Croxford High School, I received Honor Roll recognition in both Grade 9 and Grade 10 for maintaining an academic average above 95% for both years. I also presented at a staff meeting for my achievements and contributions. … more Skills: Presentation Skills, Healthcare, +11 skills",2
2083a99c-a844-4e5a-b14e-61850292431d,bba2f0fd-61b9-44c9-913f-539995be1bb0,W.G Murdoch High School,,,Sep 2022,Jun 2023,,Leadership,"At W.G. Murdoch School, I was recognized as Student of the Month and earned a spot on the Honor Roll for maintaining an academic average above 95%.","W.G Murdoch High School Sep 2022 – Jun 2023 Grade: 8 Activities and societies: Leadership At W.G. Murdoch School, I was recognized as Student of the Month and earned a spot on the Honor Roll for maintaining an academic average above 95%. Skills: Project Management, Leadership, +1 skill",3
4d2003ba-28ad-4085-9c18-5c48b1374ffb,9d5f0bbb-93d1-4b95-be33-efdd0d0da533,University of Calgary,"PhD, Social Work",,,,,,,"University of Calgary PhD, Social Work",0
893ce9c5-f06f-45f2-863a-209065ceed19,323fbbed-76a5-4236-be5c-8a730e2b37fd,University of New Brunswick,"Ph.D, Biomedical/Medical Engineering",,2016,2020,,,Electroencephalography; NIRS; Brain Mapping; Neuroscience; Upper extremity rehabilitation based on robotic-assisted therapy; Human biomechanical analysis using Vicon System; NeuroEngineering; Human-Machine interaction; Robot-assisted rehabilitation; Biomedical instrumentation; Development of new tools to improve rehabilitation; Machine learning; Pattern recognition; Control systems for prosthetic devices. … more,"University of New Brunswick Ph.D, Biomedical/Medical Engineering 2016 – 2020 Electroencephalography; NIRS; Brain Mapping; Neuroscience; Upper extremity rehabilitation based on robotic-assisted therapy; Human biomechanical analysis using Vicon System; NeuroEngineering; Human-Machine interaction; Robot-assisted rehabilitation; Biomedical instrumentation; Development of new tools to improve rehabilitation; Machine learning; Pattern recognition; Control systems for prosthetic devices. … more Skills:",0
d2ecab16-8d31-41fa-85d7-df2d7f470a7f,323fbbed-76a5-4236-be5c-8a730e2b37fd,Universidade Federal de Uberlândia - UFU,"Master's degree, Technology applied to prosthetic devices and assistive technology",,2013,2015,,,Support Vector Machine; Machine Learning; Integration of sensors; Electromyography; Inertial sensor; Amputee rehabilitation; Pattern recognition; … more,"Universidade Federal de Uberlândia - UFU Master's degree, Technology applied to prosthetic devices and assistive technology 2013 – 2015 Support Vector Machine; Machine Learning; Integration of sensors; Electromyography; Inertial sensor; Amputee rehabilitation; Pattern recognition; … more Skills: Applied Research, Teaching, +1 skill",1
eccf58a3-14a6-47bf-838b-89712d57297c,323fbbed-76a5-4236-be5c-8a730e2b37fd,PUC Minas,"Diploma of Education, Occupational Safety and Health Technology/Technician",,,,,,,"PUC Minas Diploma of Education, Occupational Safety and Health Technology/Technician Skills: People Management, Teaching",2
fad648a3-2bee-498a-8a87-3a6a8f490d26,323fbbed-76a5-4236-be5c-8a730e2b37fd,Universidade Federal de Uberlândia - UFU,"Bachelor of Science, Bioengineering and Biomedical Engineering",,,,,,,"Universidade Federal de Uberlândia - UFU Bachelor of Science, Bioengineering and Biomedical Engineering • Courses in Electronics; Biomedical Signal Processing involving Electroencephalography (EEG), Electromyography (EMG), Electrocardiography (ECG), and Electrooculography (EOG); Medical Imaging; Anatomy; Physiology; Biochemistry; Biomedical Instrumentation; Clinical Engineering; Forensics; Robotics; Biomechanics; and Artificial Intelligence. • Developed a portable device for diagnoses and treatm",3
bb6181f1-f271-481c-9441-3a6a13e2ed41,323fbbed-76a5-4236-be5c-8a730e2b37fd,University of New Brunswick,"Diploma of Education, University Teaching",,,,,,,"University of New Brunswick Diploma of Education, University Teaching • Most successful teaching involving strategies for engaging students: strategies that make them active and interacting with others during class.",4
f974d76c-5e01-401d-a79b-3428289aca16,79d2e96a-feb5-4c91-a1c4-b089333ae954,University of Alberta,"Master of Science - MSc, Biochemistry",,,,,,,"University of Alberta Master of Science - MSc, Biochemistry",0
beaa980d-f451-4292-991e-08600af6c46c,cc357ee5-52d2-4f98-b44d-f5006ad3650a,University of Regina,"Master of Engineering - MEng, Process system Engineering",,Sep 2018,Aug 2020,3.7,"Done relevant courses that help in gaining knowledge in the industry for automation, design, simulation, optimization, and project management.","Major Course-work: Industrial Gas Processing, Oil Refinery Processes, Economics for Engineering, Advance Mass Transfer, Engineering Project Management, Advanced topic in CO2 capture, Advanced Heat Transfer, Air Quality Management, Co-op Work Term for an 8-month length Final Project: (Apr 2020 - Aug 2020) Process Design and Simulation - CO2 capture by activated amine ( MDEA+PZ+H2O) -simulation by Aspen PLUS and optimization model for reducing Reboiler heat duty and amine circulation rate. -Designed the Aspen Plus model of CO2 capture from the cement industry. -Energy management strategies. -CO2 capture processes. -Base case scenario for the CO2 capture model using the absorption stripping column with MDEA+PZ+Water solution. -Sensitivity analysis -Design optimization model of CO2 capture for increasing CO2 capture efficiency with less amine circulation flowrate and less reboiler heat duties. … more","University of Regina Master of Engineering - MEng, Process system Engineering Sep 2018 – Aug 2020 Grade: 3.7 Activities and societies: Done relevant courses that help in gaining knowledge in the industry for automation, design, simulation, optimization, and project management. Major Course-work: Industrial Gas Processing, Oil Refinery Processes, Economics for Engineering, Advance Mass Transfer, Engineering Project Management, Advanced topic in CO2 capture, Advanced Heat Transfer, Air Quality Man",0
